SecurityCode,companyName,Feb16
537292,Agri- Tech (India) Ltd,114.4
523116,SANCO TRANS LTD.,114.4
505590,SVP Global Textiles Ltd,114.23
532219,ENERGY DEVELOPMENT COMPANY LTD.,114.19
532413,CEREBRA INTEGRATED TECHNOLOGIES LTD.,113.92
530689,Lykis Limited,113.87
526703,ECOPLAST LTD.-$,113.42
530139,KREON FINNANCIAL SERVICES LTD.,113.06
507910,FIBERWEB (INDIA) LTD.,112.83
524288,AIMCO PESTICIDES LTD.,112.74
531127,Mena Mani Industries Ltd,112.59
541303,Akshar Spintex Ltd,112.5
590107,Kotak Nifty PSU Bank ETF,112.33
505075,SETCO AUTOMOTIVE LTD.,111.7
544036,Deepak Chemtex Ltd,111.68
532230,BENGAL TEA & FABRICS LTD.,111.67
538778,Kalyan Capitals Ltd,111.43
535205,Mystic Electronics Ltd,111.31
542934,Chandra Bhagat Pharma Ltd,111.29
524572,PHARMAIDS PHARMACEUTICALS LTD.,111.06
504080,JSL INDUSTRIES LTD.,110.93
544073,Manoj Ceramic Ltd,110.73
531494,Navkar Urbanstructure Ltd,110.64
531234,Scoobee Day Garments (India) Ltd,109.94
506128,PARNAX LAB LTD.,109.22
524790,EVEREST ORGANICS LTD.,108.96
540850,Jhandewalas Foods Ltd,108.85
523007,ANSAL BUILDWELL LTD.-$,108.62
535910,Money Masters Leasing & Finance Ltd,108.4
530357,KBS INDIA LIMITED,108.21
531609,KG PETROCHEM LTD.,107.47
518011,KEERTHI INDUSTRIES LTD.,107.38
521109,NAGREEKA EXPORTS LTD.-$,107.37
511559,TIMES GUARANTY LTD.,107.15
590018,HISAR METAL INDUSTRIES LTD.-$,106.97
504988,WELCAST STEELS LTD.,106.92
540146,Aditya Consumer Marketing Ltd,106.9
524636,Oxygenta Pharmaceutical Ltd,106.54
533520,Yaari Digital Integrated Services Ltd,106.17
532455,SHALIMAR WIRES INDUSTRIES LTD.,106.03
526325,ORIENT PRESS LTD.,105.91
522183,ITL INDUSTRIES LTD.-$,105.73
540006,East West Holdings Ltd,105.63
531289,National Fittings Limited,105.55
521228,TATIA GLOBAL VENNTURE LTD.,105.38
500418,TOKYO PLAST INTERNATIONAL LTD.,105.23
504084,KAYCEE INDUSTRIES LTD.,104.87
523696,Fortis Malar Hospitals Limited,104.49
544080,Sayaji Hotels (Indore) Ltd,103.92
538564,James Warren Tea Ltd,103.62
530233,AURO LABORATORIES LTD.,103.05
513507,GUJARAT CONTAINERS LTD.,102.25
526731,BRIGHT BROTHERS LTD.-$,101.7
513709,SHILP GRAVURES LTD.-$,101.63
517546,ALFA TRANSFORMERS LTD.,101.62
504286,Delta Manufacturing Ltd,101.56
530341,MUKESH BABU FINANCIAL SERVICES LTD.,101.46
512553,ZENITH EXPORTS LTD.,101.4
523019,B.N.RATHI SECURITIES LTD.,101.37
517096,APLAB LTD.-$,101.32
511411,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,101.12
539760,Relicab Cable Manufacturing Ltd,101
532172,Adroit Infotech Ltd,100.75
542459,Kranti Industries Ltd,100.74
543285,Rajeshwari Cans Ltd,100.64
514302,VIPPY SPINPRO LTD.,100.38
532387,PRITISH NANDY COMMUNICATIONS LTD.,100.31
506910,JAYSYNTH DYESTUFF (INDIA) LTD.,100.15
539041,Ganesha Ecoverse Ltd,100.06
524640,ARCHIT ORGANOSYS LTD.,99.96
532695,CELEBRITY FASHIONS LTD.,99.95
534338,MAXHEIGHTS INFRASTRUCTURE LTD.,99.87
511147,WSFx Global Pay Ltd,99.68
504961,TAYO ROLLS LTD.-$,99.64
543234,SecMark Consultancy Ltd,99.36
519471,Ambar Protein Industries Ltd,98.9
543921,Comrade Appliances Ltd,98.74
500151,GOLDEN TOBACCO LTD.,98.54
524652,IND-SWIFT LTD.,98.53
500342,PRUDENTIAL SUGAR CORPORATION LTD.,98.37
517437,DUTRON POLYMERS LTD.-$,98.34
506184,KANANI INDUSTRIES LTD.,98.34
530145,KISAN MOULDINGS LTD.-$,98.3
505523,MAHARASHTRA CORPORATION LTD.,98.1
539401,Patdiam Jewellery Ltd,97.97
503127,RAJA BAHADUR INTERNATIONAL LTD.,97.83
515018,REGENCY CERAMICS LTD.,97.83
526705,ELEGANT MARBLES & GRANI INDUSTRIES LTD.,97.65
522235,Minal Industries Limited,97.49
517372,GUJARAT INTRUX LTD.-$,97.18
517170,Edvenswa Enterprises Ltd,97.11
531994,AUTO PINS (INDIA) LTD.,97.02
539527,Creative Castings Ltd,96.67
514272,BHILWARA SPINNERS LTD.,96.35
538713,Atishay Ltd,96.17
532005,SAM INDUSTRIES LTD.,96.14
531364,Ekansh Concepts Ltd,95.79
543905,Innokaiz India Ltd,95.54
524743,FISCHER CHEMIC LTD.,95.49
526179,LUDLOW JUTE & SPECIALITIES LTD.,95.43
513456,KANISHK STEEL INDUSTRIES LTD.,95.06
533451,KARMA ENERGY LTD.,94.99
517238,DYNAVISION LTD.,94.77
532933,PORWAL AUTO COMPONENTS LTD.,94.44
538714,Sangam Finserv Ltd,94.06
511630,SAMBHAAV MEDIA LTD.,93.64
526409,Kkalpana Industries (India) Ltd,92.94
533289,KESAR TERMINALS & INFRASTRUCTURE LTD.,92.88
543670,Vinny Overseas Ltd,92.82
521005,Titan Intech Ltd,92.24
519287,MODERN DAIRIES LTD.,92.11
539854,Halder Venture Ltd,91.9
535916,Alacrity Securities Ltd,91.7
530951,RAMINFO LIMITED,91.31
542850,Goblin India Ltd,91.2
533407,CIL NOVA PETROCHEMICALS LTD.,91.16
532333,HB PORTFOLIO LTD.,90.96
531399,G.G.AUTOMOTIVE GEARS LTD.,90.77
504273,Modulex Construction Technologies Ltd,90.31
513369,Krishanveer Forge Ltd,90.26
519238,SAPTARISHI AGRO INDUSTRIES LTD.,90.16
539552,F Mec International Financial Services Ltd,89.81
540953,Kenvi Jewels Ltd,89.6
535458,NRB INDUSTRIAL BEARINGS LTD.,89.53
511153,Anjani Foods Ltd,89.44
532621,MORARJEE TEXTILES LTD.,89.34
502294,NILACHAL REFRACTORIES LTD.,89.33
543912,Power and Instrumentation (Gujarat) Ltd,89.31
532728,MALU PAPER MILLS LTD.,89.15
526544,SCANPOINT GEOMATICS LTD.,88.99
544105,Harshdeep Hortico Ltd,88.87
504076,JYOTI LTD.-$,88.49
523289,RAMA VISION LTD.,88.36
538837,Jeevan Scientific Technology Ltd,88.31
518017,BHEEMA CEMENTS LTD.,88.24
512399,Sera Investments & Finance India Ltd,87.95
530711,JAGAN LAMPS LTD.,87.88
507998,SIMMONDS MARSHALL LTD.,87.85
532629,MCNALLY BHARAT ENGINEERING COMPANY LTD.,87.63
543766,Ashika Credit Capital Ltd,87.06
532855,HARYANA CAPFIN LTD.,86.96
523277,GV FILMS LTD.,86.89
540694,ANG Lifesciences India Ltd,86.75
534598,Sampann Utpadan India Ltd,86.38
514274,AARVEE DENIMS & EXPORTS LTD.,86.26
531694,RAINBOW FOUNDATIONS LTD.,86.24
500239,KG DENIM LTD.,86.01
543902,Retina Paints Ltd,85.73
504392,Krishna Ventures Limited,85.72
530045,TITAN SECURITIES LTD.,85.68
531381,ARIHANT FOUNDATIONS & HOUSING LTD.-$,85.55
531233,RASI ELECTRODES LTD.,85.33
513729,ARO GRANITE INDUSTRIES LTD.-$,85.25
539218,Saumya Consultants Ltd,85.2
526640,ROYALE MANOR HOTELS & INDUSTRIES LTD.,85.12
533427,VMS INDUSTRIES LTD.,85.04
521034,SOMA TEXTILES & INDUSTRIES LTD.,84.99
500282,MODERN THREADS (INDIA) LTD.,84.4
506919,MAKERS LABORATORIES LTD.-$,84.17
532271,Orchasp Ltd,84.06
530461,SABOO SODIUM CHLORO LTD.,83.94
500246,ENVAIR ELECTRODYNE LTD.,83.87
543578,Olatech Solutions Ltd,83.77
526861,RISHI LASER LTD.,83.73
530043,ACKNIT INDUSTRIES LTD.,83.71
541702,Ashnisha Industries Ltd,83.33
521246,PARAS PETROFILS LTD.,83.22
517246,BCC FUBA INDIA LTD.,83.12
541865,Add-Shop ERetail Ltd,82.93
540961,Shiva Mills Ltd,82.57
526241,AMRAPALI INDUSTRIES LTD.,82.46
530557,NCL RESEARCH & FINANCIAL SERVICES LTD.,82.42
509053,BANAS FINANCE LTD.,81.87
526315,Divyashakti Ltd,81.79
539659,Vidli Restaurants Ltd,81.71
531861,JOINDRE CAPITAL SERVICES LTD.,81.62
543625,SecUR Credentials Ltd,81.39
510245,SWASTI VINAYAKA SYNTHETICS LTD.,81.27
521216,DHANALAXMI ROTO SPINNERS LTD.,81.08
539304,Canopy Finance Ltd,80.58
508922,MSR INDIA LTD.,80.55
540654,Globalspace Technologies Ltd,80.39
532380,BABA ARTS LTD.-$,80.38
539300,A.K. Spintex Ltd,79.83
532140,Mohite Industries Ltd,79.8
532918,RATHI BARS LTD.,79.41
532745,Inditrade Capital Limited,79.4
505324,MANUGRAPH INDIA LTD.-$,78.93
531923,DHAMPURE SPECIALITY SUGARS LTD.,78.92
539013,Gita Renewable Energy Ltd,78.79
543963,Shelter Pharma Ltd,78.78
538092,Shri Vasuprada Plantations Ltd,78.7
590106,Nippon India ETF Nifty Bank BeES,78.54
533982,TERA SOFTWARE LTD.,78.45
530883,SUPER CROP SAFE LTD.,78.3
532761,HOV SERVICES LTD.,78.09
538882,Emerald Finance Ltd,78.07
542679,Dhanashree Electronics Ltd,78.05
511696,CHARTERED CAPITAL & INVESTMENT LTD.,78
530997,UNIQUE ORGANICS LTD.,77.87
538565,Vistar Amar Ltd,77.78
530317,GODAVARI DRUGS LTD.,77.62
533090,Excel Realty N Infra Ltd,77.59
531454,POLYLINK POLYMERS (INDIA) LTD.,77.43
522292,Candour Techtex Ltd,77.34
526435,PERFECTPAC LTD.,76.88
539097,UR Sugar Industries Ltd,76.6
543848,Dev Labtech Venture Ltd,76.38
526335,SHREYAS INTERMEDIATES LTD.,76.17
513043,Remi Edelstahl Tubulars Limited,76.06
524594,ASHOK ALCO-CHEM LTD.,75.86
514442,SRI KPR INDUSTRIES LTD.,75.73
543435,Clara Industries Ltd,75.66
539938,Medico Intercontinental Ltd,75.55
540252,Veeram Securities Ltd,75.41
543065,SM Auto Stamping Ltd,75.28
542046,Vivid Mercantile Ltd,75.1
544072,AIK Pipes and Polymers Ltd,74.86
530521,VIRAT INDUSTRIES LTD.,74.83
531279,Trishakti Industries Ltd,74.77
520123,ABC INDIA LTD.-$,74.6
519234,Superior Industrial Enterprises Limited,74.57
531752,Biogen Pharmachem Industries Ltd,74.4
500170,GTN INDUSTRIES LTD.,74.37
531780,Kaiser Corporation Limited,74.35
531390,UPSURGE INVESTMENT & FINANCE LTD.,74.35
539216,Garment Mantra Lifestyle Ltd,74.08
542802,Galactico Corporate Services Ltd,74.06
532957,GOKAK TEXTILES LTD.,73.51
524703,SANDU PHARMACEUTICALS LTD.,73.41
531119,CEENIK EXPORTS (INDIA) LTD.,73.31
511194,ICDS LTD.,73.31
537253,Sunil Healthcare Ltd,73.21
511447,SYLPH TECHNOLOGIES LTD.,73.16
517514,D&H India Ltd-$,72.9
540204,Eiko Lifesciences Ltd,72.81
523840,INNOVATIVE TECH PACK LTD.,72.74
532216,HB STOCKHOLDINGS LTD.,72.7
506186,Galaxy Cloud Kitchens Ltd-$,72.62
531977,CHARTERED LOGISTICS LTD.,72.42
511549,MORARKA FINANCE LTD.,72.33
538401,Maestros Electronics & Telecommunications Systems Ltd,72.29
542721,Anand Rayons Ltd,72.24
541418,Nakoda Group of Industries Ltd,72.2
521240,SAMBANDAM SPINNING MILLS LTD.-$,71.88
534612,ADVANCE METERING TECHNOLOGY LTD.,71.78
532404,SAVEN TECHNOLOGIES LTD.,71.64
538634,Vasundhara Rasayans Ltd,71.64
531723,GACM Technologies Ltd,71.46
533093,RAJ OIL MILLS LTD.,71.45
543420,Jet Freight Logistics Ltd,71.37
539217,Srestha Finvest Ltd,71.34
531176,MEFCOM CAPITAL MARKETS LTD.,71.11
526965,GUJARAT CRAFT INDUSTRIES LTD.,70.98
512115,ROSE MERC.LTD.,70.88
538402,SPS Finquest Ltd,70.86
509945,THACKER & CO.LTD.,70.7
526479,SKY INDUSTRIES LTD.-$,70.23
511609,ISL CONSULTING LTD.,70.2
501833,CHOWGULE STEAMSHIPS LTD.,69.71
530789,CEEJAY FINANCE LTD.,69.69
530053,Real Eco-Energy Ltd,69.68
500360,RAPICUT CARBIDES LTD.,69.67
509196,MM RUBBER COMPANY LTD.,69.48
540789,Diligent Media Corporation Ltd,69.45
530565,ARCHANA SOFTWARE LTD.,69.43
532284,TCFC FINANCE LTD.,69.41
532456,COMPUAGE INFOCOM LTD.,69.39
526365,Swarnsarita Jewels India Ltd,69.29
501430,BOMBAY CYCLE & MOTOR AGENCY LTD.,69.23
505893,Hindustan Hardy Ltd,69.23
543765,Earthstahl & Alloys Ltd,69.16
532946,BANG OVERSEAS LTD.,69.14
532738,TANTIA CONSTRUCTIONS LTD.,69.12
543497,Bhatia Colour Chem Ltd,69.12
531254,Optimus Finance Ltd,68.97
507960,GUJARAT HOTELS LTD.,68.93
505343,MONOTYPE INDIA LTD.,68.91
539939,Yash Chemex Ltd,68.72
523419,TAMILNADU TELECOMMUNICATIONS LTD.,68.61
543535,We Win Ltd,68.56
526139,TRANSGENE BIOTEK LTD.,68.34
533301,SHEKHAWATI POLY-YARN LTD.,68.25
530779,DYNAMIC PORTFOLIO MANAGEMENT & SERVICES LTD.,68.17
530533,TERAI TEA CO.LTD.,68.11
570004,JAIN IRRIGATION SYSTEMS LTD.,68.09
507265,Emerald Leisures Ltd,68.08
514087,PBM POLYTEX LTD.-$,67.9
531497,MADHUCON PROJECTS LTD.-$,67.89
540874,7Seas Entertainment Ltd,67.79
538273,Response Informatics Ltd,67.69
531297,ARTEFACT PROJECTS LTD.,67.66
526849,BANARAS BEADS LTD.,67.59
514280,SANRHEA TECHNICAL TEXTILES LTD.,67.5
542724,Earum Pharmaceuticals Ltd,67.46
533315,INNOVASSYNTH INVESTMENTS LTD.,67.4
511509,VIVO BIO TECH LTD.,67.39
542911,Assam Entrade Ltd,67.37
524488,SVC INDUSTRIES Ltd,67.36
507690,ORIENT BEVERAGES LTD.,67.3
501314,Prismx Global Ventures Ltd,67.18
502933,KATARE SPINNING MILLS LTD.,66.98
523628,Poddar Housing and Development Ltd,66.94
531223,ANJANI SYNTHETICS LTD.-$,66.91
590108,Nippon India ETF Nifty PSU Bank BeES,66.88
539834,Balgopal Commercial Ltd,66.87
502133,HEMADRI CEMENTS LTD.,66.82
531952,RIBA TEXTILES LTD.,66.7
523054,BINAYAK TEX PROCESSORS LTD.,66.51
507872,ASHNOOR TEXTILE MILLS LTD.,66.38
531900,CCL INTERNATIONAL LTD.,66.35
533202,Satchmo Holdings Ltd,66.06
513498,SOUTHERN MAGNESIUM & CHEMICALS LTD.,66
541006,Angel Fibers Ltd,65.75
543410,DMR Hydroengineering & Infrastructures Ltd,65.73
533896,FERVENT SYNERGIES LTD.,65.7
530897,N.G.INDUSTRIES LTD.-$,65.67
530433,SHIVA GLOBAL AGRO INDUSTRIES LTD.,65.44
522005,AUSTIN ENGINEERING CO.LTD.,65.42
500346,PUNJAB COMMUNICATIONS LTD.-$,65.32
531153,DILIGENT INDUSTRIES LTD.,65.3
531169,SKP SECURITIES LTD.,65.26
531810,METAL COATINGS (INDIA) LTD.,65.24
524324,SEYA INDUSTRIES LTD.,65.1
526931,HARIYANA SHIP BREAKERS LTD.-$,65
530825,DAIKAFFIL CHEMICALS INDIA LTD.,64.8
531600,Gogia Capital Services Limited,64.76
526616,NATIONAL PLASTIC INDUSTRIES LTD.,64.65
526481,PHOENIX INTERNATIONAL LTD.,64.64
512103,NIDHI GRANITES LTD.,64.4
540455,Escorp Asset Management Ltd,64.33
530361,Prabhhans Industries Ltd,64.31
505285,Tulive Developers Limited,64.09
543637,Pace E-Commerce Ventures Ltd,64.02
543540,Pearl Green Clubs and Resorts Ltd,63.92
523144,MEDI-CAPS LTD.-$,63.88
505650,SKYLINE MILLARS LTD.,63.76
524408,UNIVERSAL STARCH-CHEM ALLIED LTD.,63.61
540923,Ashoka Metcast Ltd,63.59
507852,ADDI INDUSTRIES LTD.-$,63.53
531398,SOURCE NATURAL FOODS & HERBAL SUPPL LTD.,63.45
514378,YARN SYNDICATE LTD.,63.31
531608,GORANI INDUSTRIES LTD.,63.31
536659,PVV Infra Ltd,63.18
516092,3P Land Holdings Ltd,63.16
532870,ANKIT METAL & POWER LTD.,62.94
500016,ARUNA HOTELS LTD.,62.82
526231,STANDARD SURFACTANTS LTD.,62.76
514324,OMNITEX INDUSTRIES (INDIA) LTD.,62.64
501700,INDIANIVESH LTD.,62.63
540726,Trident Texofab Ltd,61.91
523260,PEARL POLYMERS LTD.,61.85
544106,Mayank Cattle Food Ltd,61.59
527005,SHREE PACETRONIX LTD.,61.55
530695,PRIME PROPERTY DEVELOPMENT CORPORATION LTD.-$,61.28
513642,AXEL POLYMERS LTD.,61.15
543538,Goel Food Products Ltd,61.08
539911,Svarnim Trade Udyog Ltd,60.98
533294,RAVI KUMAR DISTILLERIES LTD.,60.96
530309,CHANDRA PRABHU INTERNATIONAL LTD.-$,60.91
532335,AMBICA AGARBATHIES & AROMA INDUSTRIES LTD.,60.88
540715,Sagar Diamonds Ltd,60.82
531869,SACHETA METALS LTD.,60.7
539428,Tejnaksh Healthcare Ltd,60.64
522207,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$,60.41
511702,YOGI Ltd,60.36
532931,BURNPUR CEMENT LTD.,60.29
505250,G. G. Dandekar Properties Ltd,60.28
542123,The Phosphate Company Ltd,60.19
517288,Gujarat Poly Electronics Ltd,60.15
512499,SHALIMAR PRODUCTIONS LTD.,60.04
542248,Deccan Health Care Ltd,59.7
531910,Madhuveer Com 18 Network Ltd,59.53
526847,ASHIRWAD STEELS & INDUSTRIES LTD.,59.51
539761,Vantage Knowledge Academy Ltd,59.26
535267,COMFORT FINCAP LTD.,59.25
538382,West Leisure Resorts Ltd,59.23
500059,BINANI INDUSTRIES LTD.,59.03
526851,AREX INDUSTRIES LTD.,58.85
533078,MANJEERA CONSTRUCTIONS LTD.,58.79
508969,SULABH ENGINEERS & SERVICES LTD.,58.78
543298,Vineet Laboratories Ltd,58.59
507813,NATIONAL OXYGEN LTD.,58.59
503641,Zodiac Ventures Limited,58.55
517415,LEE & NEE SOFTWARES (EXPORTS) LTD.,58.51
508494,WARREN TEA LTD.-$,58.49
526355,DUROPACK LTD.,58.43
542668,Evans Electric Ltd,58.24
523550,KRYPTON INDUSTRIES LTD.,58.22
539545,Apoorva Leasing Finance and Investment Company Ltd,58.03
543211,Bonlon Industries Ltd,57.97
542678,Cian Healthcare Ltd,57.87
539470,Shree Ganesh Biotech (India) Ltd,57.8
539098,Filtra Consultants and Engineers Ltd,57.64
520127,BALURGHAT TECHNOLOGIES LTD.,57.57
543606,Containe Technologies Ltd,57.57
544090,Sayaji Hotels (Pune) Ltd,57.51
530617,SAMPRE NUTRITIONS LTD.,57.47
513502,BARODA EXTRUSION LTD.,57.38
540181,Salem Erode Investments Ltd,57.37
526576,TECHINDIA NIRMAN LIMITED,57.32
541735,Vivanta Industries Ltd,57.25
524711,VISTA PHARMACEUTICALS LTD.,57.21
519566,SIMRAN FARMS LTD.,57.16
504380,Flomic Global Logistics Ltd,57.02
540519,Meera Industries Ltd,56.93
541741,Tinna Trade Ltd,56.86
503685,MEDIAONE GLOBAL ENTERTAINMENT LTD.,56.85
513059,G.S.AUTO INTERNATIONAL LTD.,56.71
536073,Julien Agro Infratech Ltd,56.66
542206,Nivaka Fashions Ltd,56.48
502873,H.P.COTTON TEXTILE MILLS LTD.,56.46
526901,SONAL ADHESIVES LTD.,56.43
526471,WINSOME BREWERIES LTD.,56.28
511012,YAMINI INVESTMENTS COMPANY LTD.,56.25
513418,Smiths & Founders (India) Limited,56.2
532812,TRANSWARRANTY FINANCE LTD.,55.72
507948,KEY CORP LTD.,55.68
512591,PULSAR INTERNATIONAL LTD.,55.58
500370,SALORA INTERNATIONAL LTD.,55.38
501370,WALCHAND PEOPLEFIRST LTD.,55.28
511359,AD-MANUM FINANCE LTD.,54.77
530979,INDIA HOME LOAN LTD.,54.7
505807,ROLCON ENGINEERING CO.LTD.,54.56
520155,Starlog Enterprises Ltd,54.53
509895,HINDOOSTAN MILLS LTD.,54.51
536507,Future Lifestyle Fashions Ltd,54.48
531178,Hemang Resources Ltd,54.38
538539,J. Taparia Projects Ltd,54.35
515093,MADHAV MARBLES & GRANITES LTD.,54.34
543518,Eighty Jewellers Ltd,54.06
532640,CYBER MEDIA (INDIA) LTD.,53.91
538926,Naturite Agro Products Ltd,53.52
540168,Supra Pacific Financial Services Ltd,53.33
514330,One Global Service Provider Ltd,53.31
533482,Kridhan Infra Limited,53.27
538180,Gold Line International Finvest Ltd,53.14
506680,TECIL CHEMICALS & HYDRO POWER LTD.,53
539176,Hawa Engineers Ltd,52.97
530953,SUNIL AGRO FOODS LTD.-$,52.91
512093,CRANES SOFTWARE INTERNATIONAL LTD.,52.88
521151,DHANLAXMI FABRICS LTD.,52.87
539354,Polyspin Exports Ltd,52.84
524502,RAAJ MEDISAFE INDIA LTD.,52.57
521244,MKP Mobility Ltd,52.56
540651,Jigar Cables Ltd,52.04
531025,VISAGAR FINANCIAL SERVICES LTD.,51.97
503776,MODIPON LTD.,51.94
526921,TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.,51.86
521180,SUPER SPINNING MILLS LTD.,51.81
532696,EDUCOMP SOLUTIONS LTD.,51.68
540135,ARC Finance Ltd,51.5
532154,Johnson Pharmacare Ltd,51.15
524204,TEESTA AGRO INDUSTRIES LTD.,51.05
516110,Family Care Hospitals Ltd,50.83
514060,Markobenz Ventures Ltd,50.8
508980,Frontier Capital Ltd,50.64
530959,DIANA TEA CO.LTD.,50.52
512477,BETEX INDIA LTD.,50.5
535387,LAKHOTIA POLYESTERS (INDIA) LTD.,50.28
513149,ACROW INDIA LTD.,50.23
533602,LESHA INDUSTRIES LTD.,50.2
511092,JMD Ventures Ltd,50.16
523186,B&A Packaging India Limited,50.11
539220,Mishka Exim Ltd,50.1
531156,ALFAVISION OVERSEAS (INDIA) LTD.,50.03
532730,STL GLOBAL LTD.,49.96
530265,SAINIK FINANCE & INDUSTRIES LTD.,49.9
509597,HARDCASTLE & WAUD MFG.CO.LTD.,49.81
538611,Real Touch Finance Ltd,49.77
500143,PH CAPITAL LTD.,49.71
523732,ECOBOARD INDUSTRIES LTD.,49.54
517554,NHC FOODS LTD.,49.44
540821,Sadhna Broadcast Ltd,49.43
539494,Smart Finsec Ltd,49.41
540023,Colorchips New Media Ltd,49.33
500014,Utique Enterprises Ltd,49.27
543231,Archidply Decor Ltd,49.18
533101,SURYAAMBA SPINNING MILLS LTD.,49.18
526677,DSJ keep Learning Ltd,49.05
507864,PIONEER INVESTCORP LTD.,48.97
543244,Shine Fashions (India) Ltd,48.97
543621,Cargosol Logistics Ltd,48.96
540786,Sharika Enterprises Ltd,48.93
531892,KHANDWALA SECURITIES LTD.,48.8
530991,ROOPA INDUSTRIES LTD.,48.77
523232,CONTINENTAL PETROLEUMS LTD.,48.73
532614,IMPEX FERRO TECH LTD.,48.71
541338,U. H. Zaveri Ltd,48.7
532845,TGB BANQUETS AND HOTELS LTD.,48.62
543656,Technopack Polymers Ltd,48.6
507981,JINDAL HOTELS LTD.,48.58
523465,IND BANK HOUSING LTD.,48.5
500422,TRANSCHEM LTD.-$,48.32
539224,HCKK Ventures Ltd,48.29
543520,Global Longlife Hospital and Research Ltd,48.28
507817,WIRES & FABRIKS (SA) LTD.,47.77
538646,QGO Finance Ltd,47.66
521113,SUDITI INDUSTRIES LTD.,47.28
544013,KK Shah Hospitals Ltd,47.15
500450,MPIL CORPORATION LTD.,47.1
537985,Infronics Systems Ltd,47.01
513472,SIMPLEX CASTINGS LTD.,46.87
533296,FUTURE MARKET NETWORKS LTD.,46.84
531129,INANI MARBLES & INDUSTRIES LTD.,46.82
530151,VIJAY TEXTILES LTD.,46.68
511355,INDIA CEMENTS CAPITAL LTD.,46.67
543262,MRP Agro Ltd,46.58
540377,IFL Enterprises Ltd,46.53
512257,Swasti Vinayaka Art And Heritage Corporation Ltd,46.44
531814,TIRUPATI SARJAN LTD.,46.36
538395,Nam Securities Ltd,46.27
521141,ADITYA SPINNERS LTD.,46.26
530169,MOHIT PAPER MILLS LTD.,46.23
543814,Prospect Commodities Ltd,46.1
543926,Bizotic Commercial Ltd,46
543372,Getalong Enterprise Ltd,45.98
541112,Shreeshay Engineers Ltd,45.88
531628,Tejassvi Aaharam Ltd,45.68
540729,Vanta Bioscience Ltd,45.65
540175,Regency Fincorp Ltd,45.64
532820,E-Land Apparel Limited,45.59
544015,Mish Designs Ltd,45.53
531111,GOTHI PLASCON (INDIA) LTD.,45.39
544052,Benchmark Computer Solutions Ltd,45.3
539011,Chennai Ferrous Industries Ltd,45.29
512048,Luharuka Media & Infra Ltd,45.17
531163,Kemistar Corporation Limited,45.1
543938,Acceleratebs India Ltd,44.87
543309,Adeshwar Meditex Ltd,44.74
533212,GKB OPHTHALMICS LTD.,44.67
517119,PCS TECHNOLOGY LTD.,44.62
503229,SIMPLEX REALTY LTD.,44.57
507946,KIDUJA INDIA LTD.,44.34
524440,CAMEX LTD.,44.31
514171,CEETA INDUSTRIES LTD.,44.23
524336,SHREE HARI CHEMICALS EXPORT LTD.,44.19
511523,Veerhealth Care Limited,44.06
511764,Aastamangalam Finance Ltd,43.99
526638,TEXEL INDUSTRIES LTD.,43.96
530213,FORTUNE INTERNATIONAL LTD.,43.94
539251,Balkrishna Paper Mills Ltd,43.78
531624,COUNTRY CONDO'S LTD.,43.76
531322,Sri Havisha Hospitality And Infrastructure Ltd,43.76
540550,Yug Decor Ltd,43.75
538597,TTI Enterprise Ltd,43.62
531996,ODYSSEY CORPORATION LTD.,43.57
531744,GINI SILK MILLS LTD.-$,43.33
541005,Kanco Tea & Industries Ltd,43.27
534741,VIRTUAL GLOBAL EDUCATION LTD.,43.21
503349,VICTORIA MILLS LTD.,43.08
506146,VISAGAR POLYTEX LTD.,43.03
526237,MORGAN VENTURES LTD.,43.01
500388,SHREE KRISHNA PAPER MILLS & INDUSTRIES LTD.,42.93
531067,CONTIL INDIA LTD.,42.89
540727,Poojawestern Metaliks Ltd,42.64
514322,KAMADGIRI FASHION LTD.-$,42.55
530401,VINYOFLEX LTD.,42.52
530853,HIPOLIN LTD.,42.44
531651,NATIONAL GENERAL INDUSTRIES LTD.,42.36
524210,PENTOKEY ORGANY (INDIA) LTD.,42.28
530577,LADDERUP FINANCE LTD.,42.2
531979,HIND ALUMINIUM INDUSTRIES LTD.-$,42.16
513713,White Organic Agro Ltd,42.04
530419,SUMEDHA FISCAL SERVICES LTD.,42
531931,SAI CAPITAL LTD.,41.88
540936,Gautam Gems Ltd,41.81
530267,SABOO BROTHERS LTD.,41.61
532416,NEXT MEDIAWORKS LTD.,41.61
530909,ERP SOFT SYSTEMS LTD.,41.58
524156,TCM LTD.,41.51
519331,VSF PROJECTS LTD.,41.36
530201,Kallam Textiles Ltd-$,41.25
531416,NARENDRA PROPERTIES LTD.,41.12
514358,Everlon Financials Ltd,40.92
512485,DHANLAXMI COTEX LTD.,40.91
534623,JUPITER INFOMEDIA LTD.,40.74
506858,GUJARAT PETROSYNTHESE LTD.,40.69
524522,LAFFANS PETROCHEMICALS LTD.-$,40.69
541634,Raw Edge Industrial Solutions Ltd,40.68
531437,Prakash Woollen & Synthetic Mills Ltd,40.64
540062,Golden Crest Education & Services Ltd,40.6
531472,CYBELE INDUSTRIES LTD.,40.59
531278,Elixir Capital Ltd,40.54
